Applicable_Compliance_Frameworks,Control_ID,Control_Category,Control_Status_Distribution,Compliance_Maturity_Level,Control_Testing_Frequency,Business_Impact,Annual_Revenue,Penalty_Risk_Assessment,Remediation_Cost,Asset_Type,Data_Sensitivity_Classification,Organizational_Unit,Business_Area,Geographic_Scope,Industry_Sector,Audit_Type,Audit_Finding_Severity,Repeat_Finding,Compliance_Owner,Evidence_Freshness_Days,Audit_Preparation_Score,Incident_Type,Incident_Notification_Compliance,Incident_Cost_Impact,Revenue_Category,Risk_Exposure_Ratio,ROI_Potential,Compliance_Score,Financial_Risk_Score,Asset_Risk_Index,Audit_Readiness_Score,Incident_Impact_Score,Composite_Risk_Score
SOC2,CC6.1,Hybrid,Partially_Compliant,3.7,Quarterly,Medium,250895832.16,90322.5,885.29,Mobile-Device,Restricted,Internal Audit,Trust Services Criteria,DE,Financial-Services,Penetration-Test,Critical,False,cheryl.anthony@finserv.com - Security Manager,6,0.866,Access_Violation,False,88913.51,Mid-Market,0.0003600000016835672,10.0,69.02500000000002,1.4793467042127049,70.75,79.65,68.62243159867758,39.599540330999325
NIST-CSF,SI-21,Preventive,Non_Compliant,2.6,Weekly,Medium,3914778838.03,2936084.13,3124.96,Backup-System,Restricted,Student Records Security,Risk Management,US,Education,ISO-Audit,Best-Practice,False,norma.rodriguez@edu.org - Audit Manager,1,0.434,Access_Violation,False,78935.2,Large,0.0007500000003774159,10.0,46.35,0.8717508780757216,68.5,80.85,69.74319053891001,44.747663371204716
ISO27001,A.16.4.4,Administrative,Partially_Compliant,3.1,Quarterly,Medium,891096594.21,21386.32,7125.11,API,Public,HIPAA Compliance Office,Information Security,GB,Healthcare,Vendor,Medium,True,lisa.miller@health.org - Risk Manager,23,0.797,System_Outage,False,1172532.07,Mid-Market,2.4000001951483162e-05,2.0015424323273607,69.85000000000001,1.3954463926364267,57.25,75.425,76.17281275088995,37.50319646796892
PCI-DSS,Req 5.5.4,Physical,Partially_Compliant,3.5,Weekly,Medium,63163439.43,113694.19,1989.92,Network-Device,Financial-Data,Fraud Prevention,E-commerce Security,SG,Financial-Services,SOC-Audit,High,True,jacob.miller@finserv.com - Card Data Security Officer,2,0.791,Policy_Violation,True,6855.57,SME,0.0017999999845796871,10.0,73.42500000000001,1.4877598578786735,80.75000000000001,70.775,48.84026728540222,37.045631414444046
ISO27001,A.10.4.5,Hybrid,Not_Assessed,2.6,Quarterly,Low,6674991.38,1000.0,500.0,Container,Internal,Payment Card Security,Access Control,NL,Retail,Customer,Best-Practice,False,nicole.manning@retail.com - Risk Manager,12,0.46,No_Incident,True,0.0,Startup,0.00014981292754867947,1.0,50.5,0.5090449464610395,53.25,81.5,22.75,30.390213483938314
SOC2,CC4.6,Physical,Compliant,3.4,Monthly,Medium,170569316.15,2046.83,500.0,Virtual-Machine,Internal,Retail Security,Privacy,BR,Retail,Vendor,Low,False,jeremy.montoya@retail.com - Security Manager,19,0.852,Payment_Processing_Error,True,38518.49,Mid-Market,1.1999989483454348e-05,3.09366,77.5,1.007659810630747,53.5,89.8,32.96420132102402,25.895138207394027
SOC2,CC9.7,Hybrid,Non_Compliant,2.8,Monthly,Medium,1912231554.61,95611.58,10158.28,Cloud-Service,Public,Payment Card Security,Security,ZA,Retail,SOC-Audit,High,True,laura.brown@retail.com - Audit Manager,0,0.529,No_Incident,True,0.0,Large,5.000000118683326e-05,8.412181983564146,43.0,1.0211569059594126,45.75,64.225,21.5,30.293847071787827
NIST-CSF,IA-23,Hybrid,Partially_Compliant,3.7,Weekly,High,240195482.79,34588.15,6082.3,Database,Internal,Risk Management Bureau,Business Continuity,ZA,Government,Certification,Medium,True,ashley.gonzalez@gov.org - Risk Manager,1,0.798,Access_Violation,False,104688.38,Mid-Market,0.00014400000199104495,4.6866892458445,72.45000000000002,1.9574910479291696,64.25,75.44999999999999,70.0497565694949,37.54719862827773
ISO27001,A.16.6.5,Hybrid,Compliant,2.5,Monthly,Medium,168271152.45,6730.85,500.0,Network-Device,Confidential,Payment Card Security,Asset Management,ZA,Retail,Regulatory,Medium,False,antonio.jones@retail.com - Compliance Manager,15,0.669,No_Incident,True,0.0,Mid-Market,4.000002318876375e-05,10.0,76.74999999999999,1.0080238631144827,58.5,82.22500000000001,22.75,25.28990715893435
PCI-DSS,Req 4.1,Compensating,Partially_Compliant,2.8,Monthly,Medium,1869005158.8,500000.0,500.0,Container,Regulated,Store Operations Security,Payment Security,SE,Retail,Third-Party-Risk,High,False,russell.edwards@retail.com - Payment Security Manager,45,0.65,No_Incident,True,0.0,Large,0.00026752200102059986,10.0,59.64999999999999,1.0239781337918692,71.5,71.25,25.25,33.31969344013756
ISO27001,A.5.1,Physical,Partially_Compliant,2.7,Monthly,Medium,282602005.28,6782.45,1752.19,Physical-Server,Public,Patient Data Protection,Compliance,DE,Healthcare,Penetration-Test,Critical,False,alexis.krueger@health.org - Audit Manager,45,0.662,Data_Breach,False,3225738.13,Mid-Market,2.4000006628686156e-05,2.8708416324713646,70.125,1.3954431604859843,57.50000000000001,68.55,84.271573106189,39.116697569383604
ISO27001,A.16.2.3,Physical,Non_Compliant,3.1,Monthly,Medium,3537191432.46,1768595.72,3934.83,Backup-System,Confidential,Retail Security,Access Control,DE,Retail,Certification,High,False,jonathan.haynes@retail.com - Audit Manager,3,0.497,Payment_Processing_Error,False,110447.69,Large,0.0005000000010658174,10.0,48.24999999999999,1.0270014461552641,61.5,73.425,47.35790142299159,38.0921807184449
NIST-CSF,MP-5(12),Physical,Compliant,4.1,Monthly,Low,2341413357.38,11238.78,500.0,E-Commerce-Platform,Internal,Compliance and Governance,Incident Response,JP,Defense,ISO-Audit,Medium,False,vanessa.miller@corp.com - Audit Manager,45,0.949,Access_Violation,False,32339.67,Large,4.7999982423334235e-06,10.0,87.675,0.7380867843515795,64.75000000000001,83.225,68.77437253230016,33.24505054176551
ISO27001,A.8.10.5,Physical,Remediation_Required,3.9,Weekly,Low,121263732358.13,19402197.18,3775.05,Network-Device,Confidential,Privacy Office,Operations Security,DE,Manufacturing,Customer,High,False,william.glover@corp.com - Compliance Manager,4,0.604,Configuration_Error,False,11479.62,Enterprise,0.0001600000000222589,10.0,55.49999999999999,0.5059200373573557,60.5,76.1,60.64991335589269,38.53175868238575
ISO27001,A.5.9,Hybrid,Compliant,2.7,Quarterly,Low,14940694.04,1000.0,348.3,Backup-System,Public,E-commerce Protection,Operations Security,CA,Retail,Regulatory,Observation,False,anna.murphy@retail.com - Security Manager,38,0.714,System_Outage,True,723316.96,SME,6.693129498018955e-05,1.871088142405972,75.49999999999999,0.5079004126557966,47.5,81.1,63.64832312193005,30.882034748182754
CIS-Controls,Control 1.1,Technical,Partially_Compliant,3.4,Weekly,Medium,55718837442.07,13372520.99,500.0,Endpoint,Confidential,Cloud Security Engineering,Vulnerability Management,IN,Technology,Third-Party-Risk,Medium,True,kelly.cochran@tech.io - Compliance Manager,1,0.798,System_Outage,False,2119131.52,Enterprise,0.00024000000007005172,10.0,62.5575,1.116360012564057,57.99999999999999,75.44999999999999,73.06539529043812,38.808612061856834
NIST-CSF,PS-27(11),Compensating,Partially_Compliant,3.2,Monthly,High,6942270113.34,333228.97,745.01,IoT-Device,Public,Internal Audit,Cybersecurity,CA,Insurance,Internal,Critical,False,donald.bradley@corp.com - Risk Manager,5,0.835,Access_Violation,False,171342.56,Large,4.800000065679956e-05,10.0,62.9,1.7407201609824128,52.0,78.875,70.58466946495493,36.91414994128571
NIST-CSF,IA-15(11),Corrective,Not_Assessed,3.5,Monthly,Medium,9496511832.17,474825.59,6036.75,Payment-System,Public,Internal Audit,IT Governance,US,Energy,Customer,Critical,False,taylor.watkins@energy.com - Compliance Manager,12,0.548,No_Incident,True,0.0,Large,4.999999983062202e-05,10.0,55.474999999999994,1.335351080654438,62.25000000000001,71.7,22.75,31.644355324196336
ISO27001,A.12.5,Administrative,Remediation_Required,3.6,Monthly,Critical,1649006971.27,1978808.37,500.0,Mobile-Device,Confidential,Information Security,Operations Security,DE,Energy,ISO-Audit,Medium,False,ashley.grimes@energy.com - Risk Manager,1,0.523,Policy_Violation,False,78865.08,Large,0.001200000002714361,10.0,52.5,2.6299005155078823,61.75000000000001,78.57499999999999,60.99222563741825,40.29991528213602
SOC2,CC6.5,Compensating,Compliant,2.8,Weekly,Medium,1328190857.48,5312.76,3215.17,Cloud-Service,Public,Security Architecture,Processing Integrity,CH,Technology,Customer,Informational,False,robert.anderson@tech.io - Compliance Manager,4,0.822,Configuration_Error,False,27497.73,Large,3.9999974176000535e-06,0.652404071946429,68.875,1.099059388963232,48.75000000000001,90.55,60.34828159214582,32.36812413511814
NIST-CSF,AU-19,Physical,Remediation_Required,3.6,Monthly,Medium,15258732.12,6103.49,1599.02,Server,Confidential,Security Operations,IT Governance,US,Government,ISO-Audit,High,True,jonathan.frye@gov.org - Audit Manager,26,0.642,Configuration_Error,False,12993.25,SME,0.0003999998133527755,2.817019174244224,53.81250000000001,1.3074781462288363,67.5,67.05,60.78437804505599,40.970994052879846
ISO27001,A.5.6.5,Administrative,Partially_Compliant,3.0,Monthly,Low,258263500.95,2479.33,322.61,Backup-System,Public,Patient Data Protection,Information Security,US,Healthcare,Regulatory,Medium,False,katie.gutierrez@health.org - Compliance Manager,9,0.702,System_Outage,False,581646.26,Mid-Market,9.600001513492996e-06,6.685223644648336,71.775,0.720175048498273,54.50000000000001,83.05,75.41164921644379,35.97963235783824
NIST-CSF,PL-12(11),Detective,Not_Assessed,3.4,Weekly,Negligible,118958867848.64,237917.74,12883.78,Database,Public,Internal Audit,Risk Management,IN,Energy,Compliance-Assessment,Low,False,jessica.chung@energy.com - Security Manager,14,0.682,No_Incident,True,0.0,Enterprise,2.0000000361698128e-06,10.0,57.00000000000001,0.20403418411825486,58.25,85.55,22.75,29.923710255235473
NIST-CSF,CM-21,Technical,Partially_Compliant,3.1,Weekly,Medium,132866497.11,47831.94,500.0,Endpoint,Restricted,Privacy Office,Risk Management,US,Telecommunications,Vendor,Medium,False,laura.robertson@corp.com - Compliance Manager,14,0.705,Configuration_Error,False,13789.94,Mid-Market,0.00036000000783041646,10.0,68.1,1.0900452685558875,69.0,83.125,60.8489846724918,37.72181051506513
PCI-DSS,Req 3.7,Administrative,Partially_Compliant,4.2,Monthly,Low,2955248543.72,500000.0,548.92,IoT-Device,Confidential,Internal Audit,Payment Security,SE,Financial-Services,Compliance-Assessment,Low,False,donald.wells@finserv.com - PCI Compliance Manager,45,0.878,Regulatory_Action,False,986444.74,Large,0.00016919050719524638,10.0,75.62500000000001,0.7822149725505118,69.0,84.45,83.73518300408539,40.32545109258223
NIST-CSF,PE-12(5),Compensating,Partially_Compliant,3.5,Monthly,Low,806785688.81,7745.14,563.66,Endpoint,Public,Risk Management Bureau,Business Continuity,SG,Government,ISO-Audit,Informational,False,linda.shepherd@gov.org - Compliance Manager,45,0.786,Data_Breach,False,1315992.88,Mid-Market,9.599996761747221e-06,10.0,67.62,0.6801643876482187,50.0,83.65,83.29813467401473,37.458676251097415
SOC2,CC9.8,Administrative,Remediation_Required,3.5,Monthly,Critical,49023618986.97,58828342.78,500.0,Payment-System,Confidential,Privacy Office,Confidentiality,CA,Telecommunications,Vendor,Low,True,christopher.winters@corp.com - Compliance Manager,21,0.519,Documentation_Gap,False,88565.2,Enterprise,0.0011999999999109817,10.0,48.25,2.179800014277585,71.25,71.475,63.36817002835831,44.07757400995494
CIS-Controls,Control 13.1,Compensating,Partially_Compliant,3.4,Monthly,Low,25481886489.95,733878.33,41561.05,Database,Internal,Data Protection Office,Security Operations,AU,Technology,Internal,High,True,jessica.jones@tech.io - Risk Manager,1,0.684,No_Incident,True,0.0,Enterprise,2.879999996426638e-05,10.0,57.1425,0.5884054834046166,62.24999999999999,68.1,19.0,30.253396645021386
SOC2,CC8.8,Corrective,Partially_Compliant,3.0,Monthly,Negligible,2051882145.5,73867.76,500.0,POS-System,Restricted,Security Architecture,Confidentiality,SE,Technology,Customer,Medium,False,jonathan.williams@tech.io - Compliance Manager,45,0.722,No_Incident,True,0.0,Large,3.6000001346081206e-05,10.0,57.42749999999999,0.15450434116904302,73.5,77.55,21.5,33.36447630235071
SOC2,CC6.1,Hybrid,Compliant,3.9,Quarterly,Medium,73328251700.98,4399695.1,3763.45,SCADA-System,Restricted,Clinical IT Security,Privacy,NL,Healthcare,Internal,Informational,False,michael.hoffman@health.org - Compliance Manager,1,0.917,Documentation_Gap,False,7210.13,Enterprise,5.999999997192351e-05,10.0,85.52500000000002,1.4320800923814871,82.25,92.925,60.64500831239202,36.73987569019285
ISO27001,A.13.3.3,Detective,Not_Assessed,3.3,Weekly,Negligible,7932724427.14,158654.49,669.02,Payment-System,Confidential,Product Security,Compliance,SE,Technology,Vendor,Medium,True,cheryl.walker@tech.io - Risk Manager,6,0.664,Control_Bypass,False,75044.57,Large,2.000000018369477e-05,10.0,54.86249999999999,0.15428011807398698,70.25,72.1,71.43831265146358,43.180821565714915
NIST-CSF,SA-14,Technical,Compliant,2.8,Weekly,Low,76715087.81,1000.0,517.7,Backup-System,Internal,Product Security,Risk Management,SG,Technology,Compliance-Assessment,Low,False,isaac.mcdonald@tech.io - Risk Manager,5,0.848,No_Incident,True,0.0,SME,1.303524545884242e-05,0.9316206297083252,74.57499999999999,0.5461919411216274,56.50000000000001,89.7,22.75,25.195107582336494
ISO27001,A.12.11.2,Hybrid,Not_Assessed,2.9,Quarterly,Medium,201122311.67,60336.69,504.62,Mobile-Device,Restricted,Privacy Office,Operations Security,SE,Manufacturing,Certification,Best-Practice,True,kenneth.arellano@corp.com - Compliance Manager,120,0.343,No_Incident,True,0.0,Mid-Market,0.0002999999825926822,10.0,52.0,0.9336030106156943,62.75000000000001,56.574999999999996,22.75,32.51758090318471
GDPR,Art.2,Corrective,In_Progress,3.2,Weekly,Medium,4117668945.37,10870646.02,1898.62,Backup-System,Personal-Data,Data Protection Office,Data Protection,NL,Technology,Customer,Medium,False,kristen.chandler@tech.io - Privacy Manager,3,0.577,No_Incident,True,0.0,Large,0.002640000001025629,10.0,55.86,1.1359606455417277,73.0,79.925,27.749999999999996,35.17578819366252
ISO27001,A.5.9,Physical,Compliant,3.4,Monthly,Medium,13256231491.78,530249.26,12346.12,Cloud-Service,Confidential,Patient Data Protection,Operations Security,BR,Healthcare,SOC-Audit,Informational,False,samuel.warren@health.org - Security Manager,45,0.732,No_Incident,True,0.0,Enterprise,4.0000000024803425e-05,10.0,89.375,1.4317216764207785,66.75000000000001,82.3,22.75,24.323266502926238
GDPR,Art.98,Detective,Compliant,3.1,Weekly,Medium,82099924991.92,24629977.5,861.25,API,Confidential,Compliance Engineering,Data Governance,DE,Technology,Vendor,Low,False,nicole.allen@tech.io - Data Protection Officer,0,0.776,No_Incident,True,0.0,Enterprise,0.000300000000029525,10.0,75.99999999999999,1.1172000146867846,66.25,87.9,27.749999999999996,28.44766000440604
NIST-CSF,IR-27,Administrative,Compliant,2.7,Quarterly,Medium,127265691.93,7635.94,4559.31,API,Restricted,Internal Audit,Risk Management,JP,Energy,Penetration-Test,Low,False,monica.hernandez@energy.com - Audit Manager,71,0.623,No_Incident,True,0.0,Mid-Market,5.9999988089484466e-05,0.6748016695508748,74.25,1.318580902519083,75.25,78.07499999999999,22.75,30.195574270755724
NIST-CSF,AT-3,Hybrid,Not_Assessed,3.2,Quarterly,Low,2475847189.43,19806.78,2964.89,Backup-System,Public,Patient Data Protection,Incident Response,BR,Healthcare,Penetration-Test,Best-Practice,False,alyssa.sullivan@health.org - Audit Manager,120,0.56,Access_Violation,True,15961.63,Large,8.000001003519123e-06,5.680443456586922,57.47500000000001,0.738146155563859,51.5,72.0,56.007761117973544,34.929246070263865
PCI-DSS,Req 4.5,Detective,Compliant,2.6,Real-time,High,177411604.78,106446.96,2010.83,SCADA-System,Financial-Data,Customer Data Protection,E-commerce Security,CA,Retail,Vendor,Best-Practice,False,joshua.gardner@retail.com - PCI Compliance Manager,0,0.63,No_Incident,True,0.0,Mid-Market,0.000599999983834203,10.0,78.5,1.5028147343332992,82.5,85.75,25.25,31.50084442029999
SOC2,CC3.2,Compensating,Partially_Compliant,2.2,Weekly,Medium,21491124.24,7736.8,1326.79,IoT-Device,Restricted,Privacy Office,Confidentiality,ZA,Pharmaceuticals,Third-Party-Risk,Informational,False,benjamin.patterson@corp.com - Compliance Manager,4,0.616,No_Incident,True,0.0,SME,0.0003599997800766518,4.831216695935303,56.89999999999999,1.2298587751200865,71.0,85.39999999999999,21.5,33.193957632536026
ISO27001,A.11.9,Hybrid,Partially_Compliant,3.3,Quarterly,Medium,1246653445.58,89759.05,500.0,SCADA-System,Internal,Patient Data Protection,Information Security,GB,Healthcare,SOC-Audit,Medium,False,james.kelley@health.org - Audit Manager,120,0.723,Privacy_Breach,True,4224710.87,Large,7.200000153871152e-05,10.0,70.95000000000002,1.4142967219604867,69.25,71.575,72.56449273733494,39.51218756405513
NIST-CSF,PE-6,Preventive,Partially_Compliant,2.8,Weekly,Low,123850290.4,11889.63,6505.49,API,Confidential,HIPAA Compliance Office,Cybersecurity,BR,Healthcare,Regulatory,Medium,True,veronica.davies@health.org - Security Manager,7,0.644,Access_Violation,False,34753.46,Mid-Market,9.60000171303595e-05,0.8276302015682139,73.26,0.721822548992586,69.25,71.59999999999998,68.85252636253838,37.98455203720545
NIST-CSF,IR-16(1),Administrative,Compliant,4.1,Annual,Low,24203537121.96,116176.98,1894.99,Endpoint,Internal,Risk Management Bureau,Incident Response,US,Government,Internal,Observation,False,patricia.galvan@gov.org - Compliance Manager,90,0.886,Access_Violation,False,79417.47,Enterprise,4.800000074972183e-06,10.0,81.37500000000001,0.7140817331009526,58.00000000000001,85.39999999999999,69.74980379026974,33.32043527798423
SOC2,CC7.1.4,Administrative,Compliant,3.9,Annual,Medium,3217880785.99,193072.85,9390.83,Backup-System,Restricted,HIPAA Compliance Office,Confidentiality,AU,Healthcare,Certification,Observation,False,wesley.payne@health.org - Audit Manager,400,0.834,System_Outage,True,1838680.24,Large,6.0000000882754896e-05,10.0,81.40000000000002,1.4140852530053956,71.5,72.1,63.41126611250763,35.631478798403144
SOC2,CC6.8.3,Detective,Not_Assessed,3.9,Weekly,Low,6778788977.39,54230.31,1356.55,Network-Device,Public,HIPAA Compliance Office,Security,SE,Healthcare,Penetration-Test,High,True,tammy.stewart@health.org - Audit Manager,2,0.771,Privacy_Breach,False,265487.37,Large,7.999999731645281e-06,10.0,62.7,0.7381443602055269,51.5,70.275,80.31011375275791,38.483466058613246
ISO27001,A.10.11,Technical,Partially_Compliant,3.6,Weekly,Low,67334579699.66,646411.97,12878.49,Application,Public,Information Security,Operations Security,US,Telecommunications,Third-Party-Risk,High,False,jeremy.morse@corp.com - Risk Manager,14,0.77,Policy_Violation,False,19054.41,Enterprise,9.60000007252238e-06,10.0,71.85000000000001,0.5881346677666429,53.0,80.25000000000001,59.4500457439384,32.35394954911767
PCI-DSS,Req 3.8,Corrective,Not_Assessed,3.6,Monthly,Medium,108200327.14,64920.2,31784.52,Application,Confidential,Information Security - GRC,Payment Security,CH,Financial-Services,Vendor,Low,False,lauren.mccoy@finserv.com - PCI Compliance Manager,45,0.53,Data_Breach,False,6046027.05,Mid-Market,0.0006000000343437039,1.0425100017241096,60.197500000000005,1.4844581374862746,69.0,75.75,87.45367539429104,45.13669752010409
